"Agency","Site_no","Date","Discharge_mean_cfs","DataValQualCode"
"USGS",11046000,"2015-06-11",3.85,"A"
"USGS",11046000,"2015-06-12",3.73,"A"
"USGS",11046000,"2015-06-13",3.65,"A"
"USGS",11046000,"2015-06-14",3.52,"A"
"USGS",11046000,"2015-06-15",3.35,"A"
"USGS",11046000,"2015-06-16",3.28,"A"
"USGS",11046000,"2015-06-17",3.11,"A"
"USGS",11046000,"2015-06-18",2.67,"A"
"USGS",11046000,"2015-06-19",2.48,"A"
"USGS",11046000,"2015-06-20",2.19,"A"
"USGS",11046000,"2015-06-21",1.92,"A"
"USGS",11046000,"2015-06-22",2.46,"A"
"USGS",11046000,"2015-06-23",2.63,"A"
"USGS",11046000,"2015-06-24",2.63,"A"
"USGS",11046000,"2015-06-25",2.48,"A"
"USGS",11046000,"2015-06-26",2.24,"A"
"USGS",11046000,"2015-06-27",0.76,"A"
"USGS",11046000,"2015-06-28",0.02,"A"
"USGS",11046000,"2015-06-29",0,"A"
"USGS",11046000,"2015-06-30",0,"A"
"USGS",11046000,"2015-07-01",0,"A"
"USGS",11046000,"2015-07-02",0,"A"
"USGS",11046000,"2015-07-03",0.05,"A"
"USGS",11046000,"2015-07-04",0.1,"A"
"USGS",11046000,"2015-07-05",0.03,"A"
"USGS",11046000,"2015-07-06",0,"A"
"USGS",11046000,"2015-07-07",0.01,"A"
"USGS",11046000,"2015-07-08",0.18,"A"
"USGS",11046000,"2015-07-09",0.19,"A"
"USGS",11046000,"2015-07-10",0.03,"A"
"USGS",11046000,"2015-07-11",0,"A"
"USGS",11046000,"2015-07-12",0,"A"
"USGS",11046000,"2015-07-13",0,"A"
"USGS",11046000,"2015-07-14",0,"A"
"USGS",11046000,"2015-07-15",0,"A"
"USGS",11046000,"2015-07-16",0,"A"
"USGS",11046000,"2015-07-17",0,"A"
"USGS",11046000,"2015-07-18",0,"A"
"USGS",11046000,"2015-07-19",0,"A"
"USGS",11046000,"2015-07-20",0,"A"
"USGS",11046000,"2015-07-21",0,"A"
"USGS",11046000,"2015-07-22",0,"A"
"USGS",11046000,"2015-07-23",0.26,"A"
"USGS",11046000,"2015-07-24",0.41,"A"
"USGS",11046000,"2015-07-25",0.37,"A"
"USGS",11046000,"2015-07-26",0.1,"A"
"USGS",11046000,"2015-07-27",0,"A"
"USGS",11046000,"2015-07-28",0,"A"
"USGS",11046000,"2015-07-29",0,"A"
"USGS",11046000,"2015-07-30",0,"A"
"USGS",11046000,"2015-07-31",0,"A"
"USGS",11046000,"2015-08-01",0,"A"
"USGS",11046000,"2015-08-02",0,"A"
"USGS",11046000,"2015-08-03",0,"A"
"USGS",11046000,"2015-08-04",0,"A"
"USGS",11046000,"2015-08-05",0,"A"
"USGS",11046000,"2015-08-06",0,"A"
"USGS",11046000,"2015-08-07",0,"A"
"USGS",11046000,"2015-08-08",0,"A"
"USGS",11046000,"2015-08-09",0,"A"
"USGS",11046000,"2015-08-10",0,"A"
"USGS",11046000,"2015-08-11",0,"A"
"USGS",11046000,"2015-08-12",0,"A"
"USGS",11046000,"2015-08-13",0,"A"
"USGS",11046000,"2015-08-14",0,"A"
"USGS",11046000,"2015-08-15",0,"A"
"USGS",11046000,"2015-08-16",0,"A"
"USGS",11046000,"2015-08-17",0,"A"
"USGS",11046000,"2015-08-18",0,"A"
"USGS",11046000,"2015-08-19",0,"A"
"USGS",11046000,"2015-08-20",0,"A"
"USGS",11046000,"2015-08-21",0,"A"
"USGS",11046000,"2015-08-22",0,"A"
"USGS",11046000,"2015-08-23",0,"A"
"USGS",11046000,"2015-08-24",0,"A"
"USGS",11046000,"2015-08-25",0,"A"
"USGS",11046000,"2015-08-26",0,"A"
"USGS",11046000,"2015-08-27",0,"A"
"USGS",11046000,"2015-08-28",0,"A"
"USGS",11046000,"2015-08-29",0,"A"
"USGS",11046000,"2015-08-30",0,"A"
"USGS",11046000,"2015-08-31",0,"A"
"USGS",11046000,"2015-09-01",0,"A"
"USGS",11046000,"2015-09-02",0,"A"
"USGS",11046000,"2015-09-03",0,"A"
"USGS",11046000,"2015-09-04",0,"A"
"USGS",11046000,"2015-09-05",2.83,"A"
"USGS",11046000,"2015-09-06",4.85,"A"
"USGS",11046000,"2015-09-07",5.37,"A"
"USGS",11046000,"2015-09-08",5.56,"A"
"USGS",11046000,"2015-09-09",5.81,"A"
"USGS",11046000,"2015-09-10",6,"A"
"USGS",11046000,"2015-09-11",6.59,"A"
"USGS",11046000,"2015-09-12",6.24,"A"
"USGS",11046000,"2015-09-13",6.21,"A"
"USGS",11046000,"2015-09-14",6.01,"A"
"USGS",11046000,"2015-09-15",6.4,"A"
"USGS",11046000,"2015-09-16",6.03,"A"
"USGS",11046000,"2015-09-17",6.44,"A"
"USGS",11046000,"2015-09-18",6.43,"A"
"USGS",11046000,"2015-09-19",6.23,"A"
"USGS",11046000,"2015-09-20",6.07,"A"
"USGS",11046000,"2015-09-21",6.16,"A"
"USGS",11046000,"2015-09-22",6.44,"A"
"USGS",11046000,"2015-09-23",6.21,"A"
"USGS",11046000,"2015-09-24",6.52,"A"
"USGS",11046000,"2015-09-25",6.57,"A"
"USGS",11046000,"2015-09-26",5.67,"A"
"USGS",11046000,"2015-09-27",4.95,"A"
"USGS",11046000,"2015-09-28",4.76,"A"
"USGS",11046000,"2015-09-29",4.35,"A"
"USGS",11046000,"2015-09-30",3.63,"A"
"USGS",11046000,"2015-10-01",2.92,"A"
"USGS",11046000,"2015-10-02",2.4,"A:e"
"USGS",11046000,"2015-10-03",2,"A:e"
"USGS",11046000,"2015-10-04",1.5,"A:e"
"USGS",11046000,"2015-10-05",0.8,"A:e"
"USGS",11046000,"2015-10-06",0.5,"A:e"
"USGS",11046000,"2015-10-07",0.09,"A"
"USGS",11046000,"2015-10-08",0,"A"
"USGS",11046000,"2015-10-09",0,"A"
"USGS",11046000,"2015-10-10",0,"A"
"USGS",11046000,"2015-10-11",0,"A"
"USGS",11046000,"2015-10-12",0,"A"
"USGS",11046000,"2015-10-13",0,"A"
"USGS",11046000,"2015-10-14",0,"A"
"USGS",11046000,"2015-10-15",0,"A"
"USGS",11046000,"2015-10-16",0.02,"A"
"USGS",11046000,"2015-10-17",0.05,"A"
"USGS",11046000,"2015-10-18",0.1,"A"
"USGS",11046000,"2015-10-19",0.35,"A"
"USGS",11046000,"2015-10-20",0.32,"A"
"USGS",11046000,"2015-10-21",0.22,"A"
"USGS",11046000,"2015-10-22",0.12,"A"
"USGS",11046000,"2015-10-23",0.02,"A"
"USGS",11046000,"2015-10-24",0,"A"
"USGS",11046000,"2015-10-25",0.04,"A"
"USGS",11046000,"2015-10-26",1.2,"A"
"USGS",11046000,"2015-10-27",1.55,"A"
"USGS",11046000,"2015-10-28",1.81,"A"
"USGS",11046000,"2015-10-29",1.85,"A"
"USGS",11046000,"2015-10-30",2.1,"A"
"USGS",11046000,"2015-10-31",2.1,"A"
"USGS",11046000,"2015-11-01",2.23,"A"
"USGS",11046000,"2015-11-02",1.63,"A"
"USGS",11046000,"2015-11-03",2.02,"A"
"USGS",11046000,"2015-11-04",1.08,"A"
"USGS",11046000,"2015-11-05",0.85,"A"
"USGS",11046000,"2015-11-06",0.7,"A"
"USGS",11046000,"2015-11-07",1.71,"A"
"USGS",11046000,"2015-11-08",2.33,"A"
"USGS",11046000,"2015-11-09",2.34,"A"
"USGS",11046000,"2015-11-10",2.24,"A"
"USGS",11046000,"2015-11-11",2.52,"A"
"USGS",11046000,"2015-11-12",1.74,"A"
"USGS",11046000,"2015-11-13",0.95,"A"
"USGS",11046000,"2015-11-14",0.69,"A"
"USGS",11046000,"2015-11-15",0.28,"A"
"USGS",11046000,"2015-11-16",0,"A"
"USGS",11046000,"2015-11-17",0,"A"
"USGS",11046000,"2015-11-18",0,"A"
"USGS",11046000,"2015-11-19",0,"A"
"USGS",11046000,"2015-11-20",0,"A"
"USGS",11046000,"2015-11-21",0,"A"
"USGS",11046000,"2015-11-22",0,"A"
"USGS",11046000,"2015-11-23",0,"A"
"USGS",11046000,"2015-11-24",0,"A"
"USGS",11046000,"2015-11-25",0,"A"
"USGS",11046000,"2015-11-26",0,"A"
"USGS",11046000,"2015-11-27",0,"A"
"USGS",11046000,"2015-11-28",0,"A"
"USGS",11046000,"2015-11-29",0,"A"
"USGS",11046000,"2015-11-30",0,"A"
"USGS",11046000,"2015-12-01",0,"A"
"USGS",11046000,"2015-12-02",0,"A"
"USGS",11046000,"2015-12-03",0,"A"
"USGS",11046000,"2015-12-04",0,"A"
"USGS",11046000,"2015-12-05",0,"A"
"USGS",11046000,"2015-12-06",0,"A"
"USGS",11046000,"2015-12-07",0,"A"
"USGS",11046000,"2015-12-08",0,"A"
"USGS",11046000,"2015-12-09",0,"A"
"USGS",11046000,"2015-12-10",0,"A"
"USGS",11046000,"2015-12-11",0,"A"
"USGS",11046000,"2015-12-12",0,"A"
"USGS",11046000,"2015-12-13",0,"A"
"USGS",11046000,"2015-12-14",0,"A"
"USGS",11046000,"2015-12-15",0.38,"A"
"USGS",11046000,"2015-12-16",1.25,"A"
"USGS",11046000,"2015-12-17",1.47,"A"
"USGS",11046000,"2015-12-18",1.64,"A"
"USGS",11046000,"2015-12-19",1.78,"A"
"USGS",11046000,"2015-12-20",1.87,"A"
"USGS",11046000,"2015-12-21",1.71,"A"
"USGS",11046000,"2015-12-22",1.9,"A"
"USGS",11046000,"2015-12-23",1.76,"A"
"USGS",11046000,"2015-12-24",2.53,"A"
"USGS",11046000,"2015-12-25",2.85,"A"
"USGS",11046000,"2015-12-26",2.8,"A"
"USGS",11046000,"2015-12-27",2.88,"A"
"USGS",11046000,"2015-12-28",3.16,"A"
"USGS",11046000,"2015-12-29",3.18,"A"
"USGS",11046000,"2015-12-30",3.29,"A"
"USGS",11046000,"2015-12-31",3.57,"A"
"USGS",11046000,"2016-01-01",3.79,"A"
"USGS",11046000,"2016-01-02",3.97,"A"
"USGS",11046000,"2016-01-03",4.02,"A"
"USGS",11046000,"2016-01-04",4.16,"A"
"USGS",11046000,"2016-01-05",4.61,"A"
"USGS",11046000,"2016-01-06",124,"A"
"USGS",11046000,"2016-01-07",483,"A"
"USGS",11046000,"2016-01-08",132,"A"
"USGS",11046000,"2016-01-09",33.8,"A"
"USGS",11046000,"2016-01-10",21.4,"A"
"USGS",11046000,"2016-01-11",18.9,"A"
"USGS",11046000,"2016-01-12",16.5,"A"
"USGS",11046000,"2016-01-13",11.8,"A"
"USGS",11046000,"2016-01-14",8.89,"A"
"USGS",11046000,"2016-01-15",7.74,"A"
"USGS",11046000,"2016-01-16",6.76,"A"
"USGS",11046000,"2016-01-17",6.7,"A"
"USGS",11046000,"2016-01-18",5.92,"A"
"USGS",11046000,"2016-01-19",6.1,"A"
"USGS",11046000,"2016-01-20",6.55,"A"
"USGS",11046000,"2016-01-21",10.1,"A"
"USGS",11046000,"2016-01-22",5.94,"A"
"USGS",11046000,"2016-01-23",5.04,"A"
"USGS",11046000,"2016-01-24",4.34,"A"
"USGS",11046000,"2016-01-25",4.38,"A"
"USGS",11046000,"2016-01-26",4.05,"A"
"USGS",11046000,"2016-01-27",3.86,"A"
"USGS",11046000,"2016-01-28",3.62,"A"
"USGS",11046000,"2016-01-29",3.63,"A"
"USGS",11046000,"2016-01-30",3.55,"A"
"USGS",11046000,"2016-01-31",3.57,"A"
"USGS",11046000,"2016-02-01",114,"A"
"USGS",11046000,"2016-02-02",54.4,"A"
"USGS",11046000,"2016-02-03",26.9,"A"
"USGS",11046000,"2016-02-04",18,"A"
"USGS",11046000,"2016-02-05",12.7,"A"
"USGS",11046000,"2016-02-06",9.79,"A"
"USGS",11046000,"2016-02-07",8.57,"A"
"USGS",11046000,"2016-02-08",9.16,"A"
"USGS",11046000,"2016-02-09",13,"A"
"USGS",11046000,"2016-02-10",11.9,"A"
"USGS",11046000,"2016-02-11",6.85,"A"
"USGS",11046000,"2016-02-12",5.72,"A"
"USGS",11046000,"2016-02-13",5.63,"A"
"USGS",11046000,"2016-02-14",5.01,"A"
"USGS",11046000,"2016-02-15",4.68,"A"
"USGS",11046000,"2016-02-16",4.16,"A"
"USGS",11046000,"2016-02-17",4.1,"A"
"USGS",11046000,"2016-02-18",3.6,"A:e"
"USGS",11046000,"2016-02-19",3.41,"A"
"USGS",11046000,"2016-02-20",3.67,"A"
"USGS",11046000,"2016-02-21",3.73,"A"
"USGS",11046000,"2016-02-22",3.81,"A"
"USGS",11046000,"2016-02-23",2.91,"A"
"USGS",11046000,"2016-02-24",2.6,"A"
"USGS",11046000,"2016-02-25",2.21,"A"
"USGS",11046000,"2016-02-26",2.18,"A"
"USGS",11046000,"2016-02-27",3.06,"A"
"USGS",11046000,"2016-02-28",3.35,"A"
"USGS",11046000,"2016-02-29",3.59,"A"
"USGS",11046000,"2016-03-01",3.91,"A"
"USGS",11046000,"2016-03-02",3.95,"A"
"USGS",11046000,"2016-03-03",4.01,"A"
"USGS",11046000,"2016-03-04",4.5,"A"
"USGS",11046000,"2016-03-05",4.92,"A"
"USGS",11046000,"2016-03-06",5.83,"A"
"USGS",11046000,"2016-03-07",7.1,"A"
"USGS",11046000,"2016-03-08",10.8,"A"
"USGS",11046000,"2016-03-09",13.1,"A"
"USGS",11046000,"2016-03-10",8.38,"A"
"USGS",11046000,"2016-03-11",7.2,"A"
"USGS",11046000,"2016-03-12",5.96,"A"
"USGS",11046000,"2016-03-13",5.89,"A"
"USGS",11046000,"2016-03-14",6.18,"A"
"USGS",11046000,"2016-03-15",5.25,"A"
"USGS",11046000,"2016-03-16",5.06,"A"
"USGS",11046000,"2016-03-17",5.05,"A"
"USGS",11046000,"2016-03-18",4.88,"A"
"USGS",11046000,"2016-03-19",4.39,"A"
"USGS",11046000,"2016-03-20",3.84,"A"
"USGS",11046000,"2016-03-21",3.71,"A"
"USGS",11046000,"2016-03-22",3.66,"A"
"USGS",11046000,"2016-03-23",3.77,"A"
"USGS",11046000,"2016-03-24",4.29,"A"
"USGS",11046000,"2016-03-25",4.6,"A"
"USGS",11046000,"2016-03-26",4.33,"A"
"USGS",11046000,"2016-03-27",3.76,"A"
"USGS",11046000,"2016-03-28",3.41,"A"
"USGS",11046000,"2016-03-29",2.77,"A"
"USGS",11046000,"2016-03-30",3.16,"A"
"USGS",11046000,"2016-03-31",3.5,"A"
"USGS",11046000,"2016-04-01",3.58,"A"
"USGS",11046000,"2016-04-02",3.51,"A"
"USGS",11046000,"2016-04-03",3.49,"A"
"USGS",11046000,"2016-04-04",3.67,"A"
"USGS",11046000,"2016-04-05",3.75,"A"
"USGS",11046000,"2016-04-06",3.03,"A"
"USGS",11046000,"2016-04-07",3.17,"A"
"USGS",11046000,"2016-04-08",4.02,"A"
"USGS",11046000,"2016-04-09",3.93,"A"
"USGS",11046000,"2016-04-10",4.26,"A"
"USGS",11046000,"2016-04-11",4.46,"A"
"USGS",11046000,"2016-04-12",4.88,"A"
"USGS",11046000,"2016-04-13",4.95,"A"
"USGS",11046000,"2016-04-14",5.33,"A"
"USGS",11046000,"2016-04-15",5.39,"A"
"USGS",11046000,"2016-04-16",6.18,"A"
"USGS",11046000,"2016-04-17",6.97,"A"
"USGS",11046000,"2016-04-18",7.21,"A"
"USGS",11046000,"2016-04-19",7.14,"A"
"USGS",11046000,"2016-04-20",6.23,"A"
"USGS",11046000,"2016-04-21",5.53,"A"
"USGS",11046000,"2016-04-22",4.87,"A"
"USGS",11046000,"2016-04-23",4.57,"A"
"USGS",11046000,"2016-04-24",4.85,"A"
"USGS",11046000,"2016-04-25",6.34,"A"
"USGS",11046000,"2016-04-26",6.97,"A"
"USGS",11046000,"2016-04-27",6.96,"A"
"USGS",11046000,"2016-04-28",6.8,"A"
"USGS",11046000,"2016-04-29",6.45,"A"
"USGS",11046000,"2016-04-30",6.44,"A"
"USGS",11046000,"2016-05-01",6.25,"A"
"USGS",11046000,"2016-05-02",6.17,"A"
"USGS",11046000,"2016-05-03",6.19,"A"
"USGS",11046000,"2016-05-04",5.8,"A"
"USGS",11046000,"2016-05-05",5.3,"A"
"USGS",11046000,"2016-05-06",5.23,"A"
"USGS",11046000,"2016-05-07",5.15,"A"
"USGS",11046000,"2016-05-08",4.77,"A"
"USGS",11046000,"2016-05-09",4.71,"A"
"USGS",11046000,"2016-05-10",4.62,"A"
"USGS",11046000,"2016-05-11",4.15,"A"
"USGS",11046000,"2016-05-12",3.93,"A"
"USGS",11046000,"2016-05-13",3.57,"A"
"USGS",11046000,"2016-05-14",3.61,"A"
"USGS",11046000,"2016-05-15",3.18,"A"
"USGS",11046000,"2016-05-16",3.46,"A"
"USGS",11046000,"2016-05-17",5.26,"A"
"USGS",11046000,"2016-05-18",5.03,"A"
"USGS",11046000,"2016-05-19",4.34,"A"
"USGS",11046000,"2016-05-20",3.72,"A"
"USGS",11046000,"2016-05-21",3.2,"A"
"USGS",11046000,"2016-05-22",2.71,"A"
"USGS",11046000,"2016-05-23",2.64,"A"
"USGS",11046000,"2016-05-24",3.62,"A"
"USGS",11046000,"2016-05-25",3.3,"A"
"USGS",11046000,"2016-05-26",2.96,"A"
"USGS",11046000,"2016-05-27",2.42,"A"
"USGS",11046000,"2016-05-28",2.08,"A"
"USGS",11046000,"2016-05-29",1.94,"A"
"USGS",11046000,"2016-05-30",1.91,"A"
"USGS",11046000,"2016-05-31",1.9,"A"
"USGS",11046000,"2016-06-01",1.17,"A"
"USGS",11046000,"2016-06-02",0.52,"A"
"USGS",11046000,"2016-06-03",0.08,"A"
"USGS",11046000,"2016-06-04",0,"A"
"USGS",11046000,"2016-06-05",0,"A"
"USGS",11046000,"2016-06-06",0,"A"
"USGS",11046000,"2016-06-07",0,"A"
"USGS",11046000,"2016-06-08",0,"A"
"USGS",11046000,"2016-06-09",0,"A"
"USGS",11046000,"2016-06-10",0,"A"
"USGS",11046000,"2016-06-11",0,"A"
"USGS",11046000,"2016-06-12",0,"A"
"USGS",11046000,"2016-06-13",0,"A"
"USGS",11046000,"2016-06-14",0,"A"
"USGS",11046000,"2016-06-15",0,"A"
"USGS",11046000,"2016-06-16",0,"A"
"USGS",11046000,"2016-06-17",0,"A"
"USGS",11046000,"2016-06-18",0,"A"
"USGS",11046000,"2016-06-19",0,"A"
"USGS",11046000,"2016-06-20",0,"A"
"USGS",11046000,"2016-06-21",0,"A"
"USGS",11046000,"2016-06-22",0,"A"
"USGS",11046000,"2016-06-23",0,"A"
"USGS",11046000,"2016-06-24",0,"A"
"USGS",11046000,"2016-06-25",0,"A"
"USGS",11046000,"2016-06-26",0,"A"
"USGS",11046000,"2016-06-27",0,"A"
"USGS",11046000,"2016-06-28",0,"A"
"USGS",11046000,"2016-06-29",0,"A"
"USGS",11046000,"2016-06-30",0,"A"
"USGS",11046000,"2016-07-01",0,"A"
"USGS",11046000,"2016-07-02",0,"A"
"USGS",11046000,"2016-07-03",0,"A"
"USGS",11046000,"2016-07-04",0,"A"
"USGS",11046000,"2016-07-05",0,"A"
"USGS",11046000,"2016-07-06",0,"A"
"USGS",11046000,"2016-07-07",0,"A"
"USGS",11046000,"2016-07-08",0,"A"
"USGS",11046000,"2016-07-09",0,"A"
"USGS",11046000,"2016-07-10",0,"A"
"USGS",11046000,"2016-07-11",0,"A"
"USGS",11046000,"2016-07-12",0,"A"
"USGS",11046000,"2016-07-13",0,"A"
"USGS",11046000,"2016-07-14",0,"A"
"USGS",11046000,"2016-07-15",0,"A"
"USGS",11046000,"2016-07-16",0,"A"
"USGS",11046000,"2016-07-17",0,"A"
"USGS",11046000,"2016-07-18",0,"A"
"USGS",11046000,"2016-07-19",0,"A"
"USGS",11046000,"2016-07-20",0,"A"
"USGS",11046000,"2016-07-21",0,"A"
"USGS",11046000,"2016-07-22",0,"A"
"USGS",11046000,"2016-07-23",0,"A"
"USGS",11046000,"2016-07-24",0,"A"
"USGS",11046000,"2016-07-25",0,"A"
"USGS",11046000,"2016-07-26",0,"A"
"USGS",11046000,"2016-07-27",0,"A"
"USGS",11046000,"2016-07-28",0,"A"
"USGS",11046000,"2016-07-29",0,"A"
"USGS",11046000,"2016-07-30",0,"A"
"USGS",11046000,"2016-07-31",0,"A"
"USGS",11046000,"2016-08-01",0,"A"
"USGS",11046000,"2016-08-02",0,"A"
"USGS",11046000,"2016-08-03",0,"A"
"USGS",11046000,"2016-08-04",0,"A"
"USGS",11046000,"2016-08-05",0,"A"
"USGS",11046000,"2016-08-06",0,"A"
"USGS",11046000,"2016-08-07",0,"A"
"USGS",11046000,"2016-08-08",0,"A"
"USGS",11046000,"2016-08-09",0,"A"
"USGS",11046000,"2016-08-10",0,"A"
"USGS",11046000,"2016-08-11",0,"A"
"USGS",11046000,"2016-08-12",0,"A"
"USGS",11046000,"2016-08-13",0,"A"
"USGS",11046000,"2016-08-14",0,"A"
"USGS",11046000,"2016-08-15",0,"A"
"USGS",11046000,"2016-08-16",0,"A"
"USGS",11046000,"2016-08-17",0,"A"
"USGS",11046000,"2016-08-18",0,"A"
"USGS",11046000,"2016-08-19",0,"A"
"USGS",11046000,"2016-08-20",0,"A"
"USGS",11046000,"2016-08-21",0,"A"
"USGS",11046000,"2016-08-22",0,"A"
"USGS",11046000,"2016-08-23",0,"A"
"USGS",11046000,"2016-08-24",0,"A"
"USGS",11046000,"2016-08-25",0,"A"
"USGS",11046000,"2016-08-26",0,"A"
"USGS",11046000,"2016-08-27",0,"A"
"USGS",11046000,"2016-08-28",0,"A"
"USGS",11046000,"2016-08-29",0,"A"
"USGS",11046000,"2016-08-30",0,"A"
"USGS",11046000,"2016-08-31",0,"A"
"USGS",11046000,"2016-09-01",0,"A"
"USGS",11046000,"2016-09-02",0,"A"
"USGS",11046000,"2016-09-03",0,"A"
"USGS",11046000,"2016-09-04",0,"A"
"USGS",11046000,"2016-09-05",0,"A"
"USGS",11046000,"2016-09-06",0,"A"
"USGS",11046000,"2016-09-07",0,"A"
"USGS",11046000,"2016-09-08",0,"A"
"USGS",11046000,"2016-09-09",0,"A"
"USGS",11046000,"2016-09-10",0.54,"A"
"USGS",11046000,"2016-09-11",3.38,"A"
"USGS",11046000,"2016-09-12",5.85,"A"
"USGS",11046000,"2016-09-13",9.22,"A"
"USGS",11046000,"2016-09-14",9.91,"A"
"USGS",11046000,"2016-09-15",9.76,"A"
"USGS",11046000,"2016-09-16",9.71,"A"
"USGS",11046000,"2016-09-17",9.43,"A"
"USGS",11046000,"2016-09-18",8.88,"A"
"USGS",11046000,"2016-09-19",10.1,"A"
"USGS",11046000,"2016-09-20",12.1,"A"
"USGS",11046000,"2016-09-21",9.76,"A"
"USGS",11046000,"2016-09-22",7.64,"A"
"USGS",11046000,"2016-09-23",6.45,"A"
"USGS",11046000,"2016-09-24",4.71,"A"
"USGS",11046000,"2016-09-25",3.44,"A"
"USGS",11046000,"2016-09-26",2.2,"A"
"USGS",11046000,"2016-09-27",1.55,"A"
"USGS",11046000,"2016-09-28",1.14,"A"
"USGS",11046000,"2016-09-29",0.74,"A"
"USGS",11046000,"2016-09-30",0.49,"A"
"USGS",11046000,"2016-10-01",0.3,"A"
"USGS",11046000,"2016-10-02",0.19,"A"
"USGS",11046000,"2016-10-03",0,"A"
"USGS",11046000,"2016-10-04",0,"A"
"USGS",11046000,"2016-10-05",0,"A"
"USGS",11046000,"2016-10-06",0,"A"
"USGS",11046000,"2016-10-07",0,"A"
"USGS",11046000,"2016-10-08",0,"A"
"USGS",11046000,"2016-10-09",0,"A"
"USGS",11046000,"2016-10-10",0,"A"
"USGS",11046000,"2016-10-11",0,"A"
"USGS",11046000,"2016-10-12",0,"A"
"USGS",11046000,"2016-10-13",0,"A"
"USGS",11046000,"2016-10-14",0,"A"
"USGS",11046000,"2016-10-15",0,"A"
"USGS",11046000,"2016-10-16",0,"A"
"USGS",11046000,"2016-10-17",0,"A"
"USGS",11046000,"2016-10-18",0,"A"
"USGS",11046000,"2016-10-19",0,"A"
"USGS",11046000,"2016-10-20",0,"A"
"USGS",11046000,"2016-10-21",0,"A"
"USGS",11046000,"2016-10-22",0,"A"
"USGS",11046000,"2016-10-23",0,"A"
"USGS",11046000,"2016-10-24",0,"A"
"USGS",11046000,"2016-10-25",0,"A"
"USGS",11046000,"2016-10-26",0,"A"
"USGS",11046000,"2016-10-27",0,"A"
"USGS",11046000,"2016-10-28",0,"A"
"USGS",11046000,"2016-10-29",0,"A"
"USGS",11046000,"2016-10-30",0,"A"
"USGS",11046000,"2016-10-31",0,"A"
"USGS",11046000,"2016-11-01",0,"A"
"USGS",11046000,"2016-11-02",0,"A"
"USGS",11046000,"2016-11-03",0,"A"
"USGS",11046000,"2016-11-04",0,"A"
"USGS",11046000,"2016-11-05",0,"A"
"USGS",11046000,"2016-11-06",0.31,"A"
"USGS",11046000,"2016-11-07",0.31,"A"
"USGS",11046000,"2016-11-08",0.21,"A"
"USGS",11046000,"2016-11-09",0,"A"
"USGS",11046000,"2016-11-10",0,"A"
"USGS",11046000,"2016-11-11",0.01,"A"
"USGS",11046000,"2016-11-12",0.03,"A"
"USGS",11046000,"2016-11-13",0,"A"
"USGS",11046000,"2016-11-14",0,"A"
"USGS",11046000,"2016-11-15",0,"A"
"USGS",11046000,"2016-11-16",0,"A"
"USGS",11046000,"2016-11-17",0,"A"
"USGS",11046000,"2016-11-18",0.06,"A"
"USGS",11046000,"2016-11-19",0.22,"A"
"USGS",11046000,"2016-11-20",0.21,"A"
"USGS",11046000,"2016-11-21",0.07,"A"
"USGS",11046000,"2016-11-22",0,"A"
"USGS",11046000,"2016-11-23",0,"A"
"USGS",11046000,"2016-11-24",0,"A"
"USGS",11046000,"2016-11-25",0,"A"
"USGS",11046000,"2016-11-26",0,"A"
"USGS",11046000,"2016-11-27",0,"A"
"USGS",11046000,"2016-11-28",0,"A"
"USGS",11046000,"2016-11-29",0,"A"
"USGS",11046000,"2016-11-30",0,"A"
"USGS",11046000,"2016-12-01",0,"A"
"USGS",11046000,"2016-12-02",0,"A"
"USGS",11046000,"2016-12-03",0,"A"
"USGS",11046000,"2016-12-04",0,"A"
"USGS",11046000,"2016-12-05",0,"A"
"USGS",11046000,"2016-12-06",0,"A"
"USGS",11046000,"2016-12-07",0,"A"
"USGS",11046000,"2016-12-08",0,"A"
"USGS",11046000,"2016-12-09",0,"A"
"USGS",11046000,"2016-12-10",0,"A"
"USGS",11046000,"2016-12-11",0,"A"
"USGS",11046000,"2016-12-12",0,"A"
"USGS",11046000,"2016-12-13",0,"A"
"USGS",11046000,"2016-12-14",0,"A"
"USGS",11046000,"2016-12-15",0,"A:e"
"USGS",11046000,"2016-12-16",0.14,"A:e"
"USGS",11046000,"2016-12-17",220,"A:e"
"USGS",11046000,"2016-12-18",76.1,"A"
"USGS",11046000,"2016-12-19",22.2,"A"
"USGS",11046000,"2016-12-20",3.69,"A"
"USGS",11046000,"2016-12-21",1.08,"A"
"USGS",11046000,"2016-12-22",153,"A"
"USGS",11046000,"2016-12-23",281,"A"
"USGS",11046000,"2016-12-24",607,"A"
"USGS",11046000,"2016-12-25",255,"A"
"USGS",11046000,"2016-12-26",88.2,"A"
"USGS",11046000,"2016-12-27",47.2,"A"
"USGS",11046000,"2016-12-28",30,"A"
"USGS",11046000,"2016-12-29",22,"A"
"USGS",11046000,"2016-12-30",16.5,"A"
"USGS",11046000,"2016-12-31",13.4,"A"
"USGS",11046000,"2017-01-01",17.6,"A"
"USGS",11046000,"2017-01-02",37,"A"
"USGS",11046000,"2017-01-03",20.4,"A"
"USGS",11046000,"2017-01-04",16.8,"A"
"USGS",11046000,"2017-01-05",15.2,"A"
"USGS",11046000,"2017-01-06",12.8,"A"
"USGS",11046000,"2017-01-07",11,"A"
"USGS",11046000,"2017-01-08",8.38,"A"
"USGS",11046000,"2017-01-09",7.79,"A"
